,ASV 0,ASV 1,ASV 2,ASV 3,ASV 4,ASV 5,ASV 6,ASV 7,ASV 8,ASV 9,ASV 10,ASV 11,ASV 12,ASV 13,ASV 14,ASV 15,ASV 16,ASV 17,ASV 18,ASV 19,ASV 20,ASV 21,ASV 22,ASV 23,ASV 24,ASV 25,ASV 26,ASV 27,ASV 28,ASV 29,ASV 30,ASV 31,ASV 32,ASV 33,ASV 34,ASV 35,ASV 36,ASV 37,ASV 38,ASV 39,ASV 40,ASV 41,ASV 42,ASV 43,ASV 44,ASV 45,ASV 46,ASV 47,ASV 48,ASV 49,ASV 50,ASV 51,ASV 52,ASV 53,ASV 54,ASV 55,ASV 56,ASV 57,ASV 58,ASV 59,ASV 60,ASV 61,ASV 62,ASV 63,ASV 64,ASV 65,ASV 66,ASV 67,ASV 68,ASV 69,ASV 70,ASV 71,ASV 72,ASV 73,ASV 74,ASV 75,ASV 76,ASV 77,ASV 78,ASV 79,ASV 80,ASV 81,ASV 82,ASV 83,ASV 84,ASV 85,ASV 86,ASV 87,ASV 88,ASV 89,ASV 90,ASV 91,ASV 92,ASV 93,ASV 94,ASV 95,ASV 96,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 104,ASV 105
ASV 60,0.6836799999999998,0.7029099999999999,0.8226899999999999,0.80575,0.8061999999999998,0.8189,0.8108099999999998,0.8101299999999998,0.8053599999999999,0.82375,0.5898999999999999,0.6116899999999998,0.5873299999999999,0.6394899999999999,0.6233599999999999,0.94874,0.9027299999999999,0.93139,0.8946299999999999,0.9383400000000001,0.9334599999999998,0.9151899999999998,0.8920499999999999,0.95091,0.89704,0.9458099999999999,0.8922100000000001,0.9101100000000001,0.94389,0.8840099999999999,0.8104600000000001,0.88105,0.87634,0.9678899999999998,0.84126,0.7621699999999999,0.84081,0.8034800000000001,0.8443600000000001,0.51904,0.5129799999999999,0.6469100000000001,0.7197500000000001,0.57872,0.61755,0.5769500000000001,0.66213,0.5670900000000001,0.62116,0.6125300000000001,0.6383700000000001,0.6140000000000001,0.61814,0.5900500000000001,0.6228400000000001,0.46911,0.56849,0.56293,0.54701,0.51787,0.0,0.52193,0.5273100000000001,0.56736,0.51786,0.5097400000000001,0.57323,0.5166000000000001,0.5496000000000001,0.55317,0.5695800000000001,0.5441,0.5444300000000001,0.5100300000000001,0.5052300000000001,0.49807,0.50231,0.5543600000000001,0.49179000000000006,0.51532,0.50648,0.52312,0.5241600000000001,0.5107900000000001,0.53307,0.49384000000000006,0.50953,0.49804000000000004,0.55115,0.5173800000000001,0.6434300000000001,0.5753900000000001,0.52414,0.48388,0.47178,0.51722,0.50526,0.54148,0.5989000000000001,0.6026600000000002,0.6533700000000002,0.7218400000000001,0.7425900000000002,0.7389900000000001,0.7284300000000001,0.6271000000000001
ASV 61,0.7873299999999999,0.8065599999999999,0.9263399999999999,0.9094,0.9098499999999998,0.92255,0.9144599999999998,0.9137799999999998,0.9090099999999999,0.9274,0.69355,0.71534,0.6909799999999999,0.74314,0.72701,1.0523899999999997,1.00638,1.0350399999999997,0.99828,1.0419899999999997,1.0371099999999998,1.0188399999999997,0.9956999999999999,1.0545599999999997,1.00069,1.0494599999999998,0.9958599999999999,1.0137599999999998,1.0475399999999997,0.9876599999999999,0.9141100000000001,0.9847,0.97999,1.0715399999999997,0.94491,0.8658199999999999,0.94446,0.9071300000000001,0.9480100000000001,0.6226900000000001,0.61663,0.7505600000000001,0.8234000000000001,0.68237,0.7212000000000001,0.6806000000000001,0.76578,0.6707400000000001,0.7248100000000001,0.7161800000000001,0.7420200000000002,0.7176500000000001,0.72179,0.6937000000000001,0.7264900000000002,0.52422,0.40258,0.39702,0.3811,0.57298,0.52193,0.0,0.36139999999999994,0.40145,0.57297,0.34382999999999997,0.40732,0.35068999999999995,0.38369,0.6082799999999999,0.40367,0.37819,0.37851999999999997,0.3144,0.3096,0.30244000000000004,0.20972000000000002,0.26177,0.34590000000000004,0.20283,0.19399,0.18899,0.35824999999999996,0.34487999999999996,0.36716000000000004,0.5489499999999999,0.56464,0.5531499999999999,0.6062599999999999,0.22479,0.7470800000000001,0.6790400000000001,0.62779,0.58753,0.57543,0.6208699999999999,0.60891,0.64513,0.70255,0.7063100000000001,0.7570200000000001,0.8254900000000002,0.8462400000000002,0.8426400000000002,0.8320800000000002,0.7307500000000001
ASV 62,0.7927099999999998,0.8119399999999999,0.9317199999999999,0.9147799999999999,0.91523,0.9279299999999999,0.91984,0.91916,0.9143899999999998,0.9327799999999999,0.6989299999999999,0.7207199999999999,0.69636,0.74852,0.73239,1.0577699999999999,1.0117599999999998,1.04042,1.00366,1.04737,1.0424899999999997,1.0242199999999997,1.00108,1.0599399999999999,1.00607,1.0548399999999998,1.00124,1.0191399999999997,1.0529199999999999,0.99304,0.91949,0.99008,0.98537,1.0769199999999999,0.95029,0.8712000000000001,0.9498400000000001,0.91251,0.9533900000000001,0.62807,0.6220100000000001,0.7559400000000001,0.8287800000000001,0.68775,0.72658,0.68598,0.7711600000000001,0.67612,0.7301900000000002,0.7215600000000001,0.7474000000000002,0.7230300000000002,0.7271700000000002,0.69908,0.7318700000000001,0.5296,0.2743,0.26874,0.25282,0.57836,0.5273100000000001,0.36139999999999994,0.0,0.27317,0.57835,0.32193,0.38542000000000004,0.32879,0.36179,0.61366,0.38177,0.35629000000000005,0.35662,0.34950000000000003,0.3447,0.33754,0.34178000000000003,0.39383,0.35128000000000004,0.35479,0.34595000000000004,0.36259,0.33635000000000004,0.32298,0.34526000000000007,0.55433,0.5700200000000001,0.55853,0.61164,0.35685,0.75246,0.6844200000000001,0.63317,0.59291,0.58081,0.62625,0.61429,0.65051,0.7079300000000001,0.7116900000000002,0.7624000000000002,0.8308700000000001,0.8516200000000002,0.8480200000000001,0.83746,0.7361300000000001
ASV 63,0.83276,0.85199,0.9717699999999998,0.9548299999999998,0.9552799999999999,0.9679799999999998,0.9598899999999999,0.9592099999999999,0.9544399999999997,0.9728299999999999,0.7389799999999999,0.76077,0.7364099999999999,0.7885699999999999,0.7724399999999999,1.0978199999999998,1.0518099999999997,1.0804699999999998,1.0437099999999997,1.0874199999999998,1.0825399999999996,1.0642699999999998,1.0411299999999997,1.0999899999999998,1.0461199999999997,1.0948899999999997,1.0412899999999998,1.0591899999999999,1.0929699999999998,1.0330899999999998,0.95954,1.0301299999999998,1.0254199999999998,1.1169699999999998,0.9903399999999999,0.91125,0.98989,0.95256,0.99344,0.66812,0.66206,0.7959900000000001,0.8688300000000001,0.7278,0.76663,0.7260300000000001,0.81121,0.7161700000000001,0.7702400000000001,0.76161,0.7874500000000001,0.7630800000000001,0.7672200000000001,0.7391300000000001,0.77192,0.56965,0.18599,0.15317,0.13724999999999998,0.61841,0.56736,0.40145,0.27317,0.0,0.6184,0.36198,0.42547,0.36884,0.40184000000000003,0.6537099999999999,0.42182000000000003,0.39634,0.39667,0.38955,0.38475,0.37759,0.38183,0.43388,0.39133,0.39484,0.386,0.40264,0.3764,0.36303,0.38531000000000004,0.59438,0.61007,0.59858,0.6516899999999999,0.3969,0.7925099999999999,0.7244700000000001,0.67322,0.63296,0.62086,0.6663,0.65434,0.69056,0.74798,0.7517400000000001,0.8024500000000001,0.8709200000000001,0.8916700000000002,0.8880700000000001,0.8775100000000001,0.7761800000000001
ASV 64,0.7832599999999998,0.8024899999999999,0.9222699999999999,0.90533,0.9057799999999998,0.91848,0.9103899999999998,0.9097099999999998,0.9049399999999999,0.92333,0.68948,0.71127,0.6869099999999999,0.73907,0.72294,1.0483199999999997,1.00231,1.0309699999999997,0.9942099999999999,1.0379199999999997,1.0330399999999997,1.0147699999999997,0.9916299999999999,1.0504899999999997,0.99662,1.0453899999999998,0.9917899999999998,1.0096899999999998,1.0434699999999997,0.9835899999999999,0.9100400000000001,0.98063,0.97592,1.0674699999999997,0.94084,0.8617499999999999,0.94039,0.9030600000000001,0.9439400000000001,0.6186200000000001,0.61256,0.7464900000000001,0.8193300000000001,0.6783,0.71713,0.6765300000000001,0.76171,0.6666700000000001,0.72074,0.7121100000000001,0.7379500000000002,0.7135800000000001,0.71772,0.6896300000000001,0.7224200000000002,0.33147000000000004,0.61953,0.61397,0.59805,0.42449000000000003,0.51786,0.57297,0.57835,0.6184,0.0,0.5607800000000001,0.62427,0.5676399999999999,0.60064,0.45979,0.6206200000000001,0.59514,0.59547,0.56107,0.55627,0.54911,0.55335,0.6054,0.54283,0.56636,0.55752,0.57416,0.5752,0.56183,0.58411,0.40046,0.21149,0.40465999999999996,0.45776999999999995,0.5684199999999999,0.7430100000000001,0.6749700000000001,0.62372,0.58346,0.57136,0.6168,0.60484,0.64106,0.6984800000000001,0.7022400000000001,0.7529500000000001,0.8214200000000002,0.8421700000000002,0.8385700000000001,0.82801,0.7266800000000001
ASV 65,0.7751399999999999,0.79437,0.91415,0.8972099999999998,0.8976599999999999,0.9103599999999998,0.9022699999999999,0.9015899999999999,0.89682,0.9152099999999999,0.68136,0.7031499999999999,0.67879,0.7309499999999999,0.7148199999999999,1.0401999999999998,0.9941899999999998,1.0228499999999998,0.98609,1.0297999999999998,1.0249199999999998,1.00665,0.98351,1.0423699999999998,0.9885,1.03727,0.9836699999999999,1.00157,1.0353499999999998,0.97547,0.9019199999999999,0.9725099999999999,0.9677999999999999,1.0593499999999998,0.9327200000000001,0.85363,0.93227,0.89494,0.93582,0.6105,0.6044400000000001,0.7383700000000001,0.8112100000000001,0.67018,0.70901,0.6684100000000001,0.75359,0.6585500000000001,0.7126200000000001,0.7039900000000001,0.7298300000000001,0.7054600000000001,0.7096000000000001,0.6815100000000001,0.7143000000000002,0.51203,0.36311000000000004,0.35755000000000003,0.34163000000000004,0.56079,0.5097400000000001,0.34382999999999997,0.32193,0.36198,0.5607800000000001,0.0,0.33287,0.28772000000000003,0.32072000000000006,0.59609,0.29956,0.30374,0.30407,0.33193000000000006,0.32713000000000003,0.31997,0.32421,0.37626000000000004,0.33371,0.33722,0.32838,0.34502,0.29528000000000004,0.28191000000000005,0.30419,0.53676,0.55245,0.54096,0.59407,0.33928,0.73489,0.66685,0.6156,0.57534,0.56324,0.60868,0.59672,0.63294,0.6903600000000001,0.6941200000000002,0.7448300000000002,0.8133000000000001,0.8340500000000002,0.8304500000000001,0.8198900000000001,0.7185600000000001
ASV 66,0.83863,0.8578600000000001,0.9776399999999998,0.9606999999999999,0.96115,0.9738499999999999,0.96576,0.9650799999999999,0.9603099999999998,0.9786999999999999,0.7448499999999999,0.76664,0.74228,0.7944399999999999,0.77831,1.1036899999999998,1.0576799999999997,1.0863399999999999,1.0495799999999997,1.0932899999999999,1.0884099999999997,1.0701399999999996,1.0469999999999997,1.1058599999999998,1.0519899999999998,1.1007599999999997,1.0471599999999999,1.06506,1.0988399999999998,1.0389599999999999,0.96541,1.0359999999999998,1.0312899999999998,1.1228399999999998,0.9962099999999999,0.91712,0.9957600000000001,0.95843,0.99931,0.6739900000000001,0.66793,0.8018600000000001,0.8747000000000001,0.73367,0.7725000000000001,0.7319000000000001,0.81708,0.7220400000000001,0.7761100000000002,0.76748,0.7933200000000001,0.7689500000000001,0.7730900000000002,0.7450000000000001,0.7777900000000001,0.57552,0.42660000000000003,0.42104,0.40512000000000004,0.6242800000000001,0.57323,0.40732,0.38542000000000004,0.42547,0.62427,0.33287,0.0,0.35121,0.38421000000000005,0.65958,0.39271,0.24615,0.24648,0.39542000000000005,0.39062,0.38345999999999997,0.3877,0.43975000000000003,0.3972,0.40071,0.39187,0.40851,0.35877000000000003,0.34540000000000004,0.36768,0.6002500000000001,0.61594,0.60445,0.65756,0.40277,0.7983800000000001,0.7303400000000001,0.6790900000000001,0.63883,0.62673,0.67217,0.6602100000000001,0.69643,0.7538500000000001,0.7576100000000002,0.8083200000000003,0.8767900000000002,0.8975400000000002,0.8939400000000002,0.8833800000000002,0.7820500000000001
ASV 67,0.7819999999999998,0.8012299999999999,0.9210099999999999,0.9040699999999999,0.90452,0.9172199999999999,0.90913,0.90845,0.9036799999999998,0.92207,0.6882199999999999,0.7100099999999999,0.68565,0.73781,0.72168,1.0470599999999999,1.00105,1.02971,0.9929499999999999,1.03666,1.0317799999999997,1.0135099999999997,0.9903699999999999,1.0492299999999999,0.9953599999999999,1.0441299999999998,0.99053,1.0084299999999997,1.0422099999999999,0.98233,0.90878,0.97937,0.97466,1.0662099999999999,0.93958,0.8604900000000001,0.9391300000000001,0.9018,0.9426800000000001,0.61736,0.6113000000000001,0.7452300000000001,0.8180700000000001,0.67704,0.71587,0.67527,0.7604500000000001,0.6654100000000001,0.7194800000000002,0.7108500000000001,0.7366900000000002,0.7123200000000002,0.7164600000000002,0.68837,0.7211600000000001,0.51889,0.3699700000000001,0.36441,0.34849,0.56765,0.5166000000000001,0.35068999999999995,0.32879,0.36884,0.5676399999999999,0.28772000000000003,0.35121,0.0,0.26632,0.60295,0.34756,0.32208,0.32241,0.33879,0.33398999999999995,0.32682999999999995,0.33107,0.38311999999999996,0.34057,0.34408,0.33524,0.35187999999999997,0.24088,0.22751,0.24979,0.54362,0.55931,0.54782,0.60093,0.34613999999999995,0.7417500000000001,0.67371,0.62246,0.5821999999999999,0.5700999999999999,0.61554,0.60358,0.6397999999999999,0.6972200000000001,0.7009800000000002,0.7516900000000002,0.8201600000000002,0.8409100000000003,0.8373100000000002,0.8267500000000002,0.7254200000000001
ASV 68,0.815,0.83423,0.95401,0.9370699999999998,0.9375199999999999,0.9502199999999998,0.9421299999999999,0.9414499999999999,0.93668,0.9550699999999999,0.7212200000000001,0.7430100000000001,0.71865,0.7708099999999999,0.7546799999999999,1.0800599999999998,1.0340499999999997,1.0627099999999998,1.0259499999999997,1.0696599999999998,1.0647799999999998,1.0465099999999998,1.02337,1.0822299999999998,1.0283599999999997,1.0771299999999997,1.0235299999999998,1.0414299999999999,1.0752099999999998,1.0153299999999998,0.94178,1.0123699999999998,1.0076599999999998,1.0992099999999998,0.9725800000000001,0.89349,0.97213,0.9348,0.97568,0.65036,0.6443000000000001,0.7782300000000001,0.8510700000000001,0.71004,0.7488700000000001,0.7082700000000001,0.79345,0.6984100000000001,0.7524800000000001,0.7438500000000001,0.7696900000000001,0.7453200000000001,0.7494600000000001,0.7213700000000002,0.7541600000000002,0.55189,0.40297000000000005,0.39741000000000004,0.38149,0.60065,0.5496000000000001,0.38369,0.36179,0.40184000000000003,0.60064,0.32072000000000006,0.38421000000000005,0.26632,0.0,0.63595,0.38056,0.35508,0.35541,0.37179,0.36699,0.35983,0.36406999999999995,0.41612,0.37357,0.37708,0.36823999999999996,0.38487999999999994,0.22312,0.20975,0.23203000000000001,0.57662,0.59231,0.58082,0.63393,0.37914,0.77475,0.7067100000000001,0.65546,0.6152,0.6031,0.64854,0.63658,0.6728,0.7302200000000001,0.7339800000000002,0.7846900000000002,0.8531600000000001,0.8739100000000002,0.8703100000000001,0.8597500000000001,0.7584200000000002
ASV 69,0.8185699999999998,0.8377999999999999,0.9575799999999999,0.9406399999999999,0.9410899999999998,0.9537899999999999,0.9456999999999998,0.9450199999999997,0.9402499999999998,0.9586399999999999,0.7247899999999999,0.74658,0.72222,0.77438,0.75825,1.0836299999999996,1.0376199999999998,1.06628,1.0295199999999998,1.0732299999999997,1.0683499999999997,1.05008,1.0269399999999997,1.0857999999999997,1.0319299999999998,1.0806999999999998,1.0270999999999997,1.0449999999999997,1.0787799999999996,1.0189,0.94535,1.0159399999999998,1.0112299999999999,1.1027799999999999,0.97615,0.8970600000000001,0.9757000000000001,0.93837,0.9792500000000001,0.65393,0.6478700000000001,0.7818,0.8546400000000001,0.71361,0.75244,0.71184,0.7970200000000001,0.7019800000000002,0.7560500000000002,0.7474200000000001,0.7732600000000002,0.7488900000000002,0.7530300000000002,0.72494,0.7577300000000001,0.41103999999999996,0.65484,0.64928,0.6333599999999999,0.4179,0.55317,0.6082799999999999,0.61366,0.6537099999999999,0.45979,0.59609,0.65958,0.60295,0.63595,0.0,0.65593,0.6304500000000001,0.63078,0.5963800000000001,0.59158,0.5844199999999999,0.58866,0.64071,0.57814,0.60167,0.59283,0.6094700000000001,0.61051,0.5971400000000001,0.61942,0.36513,0.45146000000000003,0.39807,0.32176,0.6037300000000001,0.77832,0.7102800000000001,0.65903,0.61877,0.60667,0.65211,0.64015,0.67637,0.73379,0.7375500000000003,0.7882600000000003,0.8567300000000001,0.8774800000000001,0.8738800000000001,0.8633200000000002,0.7619900000000001
ASV 70,0.8349799999999998,0.8542099999999999,0.9739899999999999,0.95705,0.9574999999999998,0.9702,0.96211,0.96143,0.9566599999999998,0.97505,0.7412,0.7629900000000001,0.73863,0.79079,0.77466,1.1000399999999997,1.0540299999999998,1.08269,1.0459299999999998,1.0896399999999997,1.0847599999999997,1.06649,1.0433499999999998,1.1022099999999997,1.0483399999999998,1.0971099999999998,1.04351,1.0614099999999997,1.0951899999999997,1.03531,0.9617600000000001,1.0323499999999999,1.0276399999999999,1.11919,0.99256,0.9134700000000001,0.9921099999999999,0.9547800000000001,0.9956600000000001,0.67034,0.6642800000000001,0.7982100000000001,0.8710500000000001,0.73002,0.76885,0.7282500000000001,0.8134300000000001,0.7183900000000002,0.7724600000000003,0.7638300000000001,0.7896700000000002,0.7653000000000002,0.7694400000000002,0.7413500000000001,0.7741400000000002,0.57187,0.42295000000000005,0.41739000000000004,0.40147,0.62063,0.5695800000000001,0.40367,0.38177,0.42182000000000003,0.6206200000000001,0.29956,0.39271,0.34756,0.38056,0.65593,0.0,0.36358,0.36391,0.39177000000000006,0.38697000000000004,0.37981,0.38405,0.43610000000000004,0.39355,0.39706,0.38822,0.40486,0.35512000000000005,0.34175000000000005,0.36403,0.5966,0.61229,0.6008,0.65391,0.39912000000000003,0.79473,0.7266900000000001,0.67544,0.63518,0.62308,0.66852,0.65656,0.69278,0.7502000000000001,0.7539600000000002,0.8046700000000002,0.8731400000000001,0.8938900000000002,0.8902900000000001,0.8797300000000001,0.7784000000000001
ASV 71,0.8094999999999999,0.82873,0.94851,0.93157,0.9320199999999998,0.9447199999999998,0.9366299999999999,0.9359499999999998,0.9311799999999999,0.9495699999999998,0.71572,0.73751,0.71315,0.76531,0.7491800000000001,1.0745599999999997,1.0285499999999999,1.0572099999999998,1.0204499999999999,1.0641599999999998,1.0592799999999998,1.0410099999999998,1.0178699999999998,1.0767299999999997,1.0228599999999999,1.0716299999999999,1.0180299999999998,1.0359299999999998,1.0697099999999997,1.0098299999999998,0.9362800000000001,1.0068700000000002,1.0021600000000002,1.0937099999999997,0.96708,0.88799,0.96663,0.9293000000000001,0.9701800000000002,0.6448600000000001,0.6388,0.7727300000000001,0.8455700000000002,0.70454,0.7433700000000001,0.7027700000000001,0.78795,0.6929100000000001,0.7469800000000001,0.7383500000000002,0.7641900000000003,0.7398200000000001,0.7439600000000001,0.7158700000000001,0.7486600000000002,0.54639,0.39747000000000005,0.39191000000000004,0.37599000000000005,0.5951500000000001,0.5441,0.37819,0.35629000000000005,0.39634,0.59514,0.30374,0.24615,0.32208,0.35508,0.6304500000000001,0.36358,0.0,0.15353,0.36629,0.36149,0.35433,0.35857,0.41062,0.36807,0.37158,0.36274,0.37938,0.32964000000000004,0.31627,0.33855,0.57112,0.58681,0.5753199999999999,0.6284299999999999,0.37363999999999997,0.7692500000000001,0.7012100000000001,0.64996,0.6097,0.5976,0.64304,0.63108,0.6673,0.72472,0.7284800000000001,0.7791900000000002,0.8476600000000002,0.8684100000000002,0.8648100000000002,0.8542500000000001,0.7529200000000001
ASV 72,0.8098299999999998,0.8290599999999999,0.9488399999999999,0.9319,0.9323499999999998,0.94505,0.9369599999999998,0.9362799999999998,0.9315099999999998,0.9499,0.71605,0.7378399999999999,0.71348,0.76564,0.74951,1.0748899999999997,1.0288799999999998,1.05754,1.0207799999999998,1.06449,1.0596099999999997,1.04134,1.0181999999999998,1.0770599999999997,1.0231899999999998,1.0719599999999998,1.0183599999999997,1.0362599999999997,1.0700399999999997,1.01016,0.93661,1.0072,1.00249,1.09404,0.96741,0.8883200000000001,0.9669600000000002,0.9296300000000001,0.9705100000000001,0.64519,0.6391300000000001,0.7730600000000001,0.8459000000000001,0.70487,0.7437,0.7031000000000001,0.7882800000000001,0.6932400000000001,0.7473100000000003,0.7386800000000001,0.7645200000000002,0.7401500000000002,0.7442900000000002,0.7162000000000001,0.7489900000000002,0.54672,0.39780000000000004,0.39224000000000003,0.37632000000000004,0.59548,0.5444300000000001,0.37851999999999997,0.35662,0.39667,0.59547,0.30407,0.24648,0.32241,0.35541,0.63078,0.36391,0.15353,0.0,0.36662,0.36182,0.35466,0.3589,0.41095,0.3684,0.37191,0.36307,0.37970999999999994,0.32997000000000004,0.3166,0.33888,0.57145,0.58714,0.57565,0.62876,0.37396999999999997,0.76958,0.70154,0.65029,0.61003,0.59793,0.64337,0.63141,0.66763,0.7250500000000001,0.7288100000000002,0.7795200000000002,0.8479900000000001,0.8687400000000002,0.8651400000000001,0.8545800000000001,0.7532500000000001
ASV 73,0.7754299999999998,0.7946599999999999,0.9144399999999999,0.8975,0.89795,0.91065,0.90256,0.90188,0.8971099999999999,0.9155,0.68165,0.70344,0.67908,0.73124,0.71511,1.04049,0.9944799999999999,1.02314,0.9863799999999999,1.03009,1.0252099999999997,1.00694,0.9837999999999999,1.04266,0.98879,1.0375599999999998,0.9839600000000001,1.00186,1.03564,0.9757600000000001,0.9022100000000001,0.9728,0.96809,1.05964,0.93301,0.8539200000000001,0.9325600000000002,0.8952300000000001,0.9361100000000001,0.61079,0.6047300000000001,0.7386600000000001,0.8115000000000001,0.67047,0.7093,0.6687000000000001,0.7538800000000001,0.6588400000000001,0.7129100000000003,0.7042800000000001,0.7301200000000002,0.7057500000000002,0.7098900000000002,0.6818000000000001,0.7145900000000002,0.51232,0.3906800000000001,0.38512,0.36920000000000003,0.56108,0.5100300000000001,0.3144,0.34950000000000003,0.38955,0.56107,0.33193000000000006,0.39542000000000005,0.33879,0.37179,0.5963800000000001,0.39177000000000006,0.36629,0.36662,0.0,0.26656,0.15882000000000002,0.29478000000000004,0.34682999999999997,0.334,0.30779,0.29895000000000005,0.31559000000000004,0.34635000000000005,0.33298000000000005,0.35526,0.53705,0.55274,0.54125,0.59436,0.30984999999999996,0.7351800000000001,0.6671400000000001,0.61589,0.57563,0.56353,0.60897,0.59701,0.63323,0.6906500000000001,0.6944100000000002,0.7451200000000002,0.8135900000000001,0.8343400000000002,0.8307400000000001,0.82018,0.7188500000000001
ASV 74,0.7706299999999999,0.78986,0.90964,0.8926999999999998,0.8931499999999999,0.9058499999999998,0.8977599999999999,0.8970799999999999,0.8923099999999999,0.9106999999999998,0.67685,0.6986399999999999,0.67428,0.7264399999999999,0.7103099999999999,1.0356899999999998,0.9896799999999998,1.0183399999999998,0.98158,1.0252899999999998,1.0204099999999998,1.00214,0.979,1.0378599999999998,0.98399,1.03276,0.9791599999999999,0.99706,1.0308399999999998,0.9709599999999999,0.8974099999999999,0.9679999999999999,0.9632899999999999,1.0548399999999998,0.9282100000000001,0.84912,0.92776,0.8904299999999999,0.93131,0.60599,0.5999300000000001,0.7338600000000001,0.8067000000000001,0.66567,0.7045,0.6639,0.74908,0.6540400000000001,0.7081100000000001,0.6994800000000001,0.7253200000000001,0.7009500000000001,0.7050900000000001,0.677,0.7097900000000001,0.50752,0.38588000000000006,0.38032,0.3644,0.55628,0.5052300000000001,0.3096,0.3447,0.38475,0.55627,0.32713000000000003,0.39062,0.33398999999999995,0.36699,0.59158,0.38697000000000004,0.36149,0.36182,0.26656,0.0,0.2546,0.28998,0.34202999999999995,0.3292,0.30299,0.29415,0.31079,0.34155,0.32818,0.35046,0.53225,0.54794,0.53645,0.58956,0.30504999999999993,0.73038,0.66234,0.61109,0.57083,0.55873,0.60417,0.59221,0.6284299999999999,0.6858500000000001,0.6896100000000002,0.7403200000000002,0.80879,0.82954,0.82594,0.8153800000000001,0.7140500000000001
ASV 75,0.7634699999999999,0.7827,0.90248,0.88554,0.8859899999999998,0.89869,0.8905999999999998,0.8899199999999998,0.8851499999999999,0.90354,0.66969,0.69148,0.6671199999999999,0.7192799999999999,0.7031499999999999,1.0285299999999997,0.98252,1.0111799999999997,0.97442,1.0181299999999998,1.0132499999999998,0.9949799999999999,0.9718399999999999,1.0306999999999997,0.97683,1.0255999999999998,0.9719999999999999,0.9898999999999999,1.0236799999999997,0.9637999999999999,0.8902500000000001,0.96084,0.95613,1.0476799999999997,0.92105,0.8419599999999999,0.9206,0.8832700000000001,0.9241500000000001,0.5988300000000001,0.59277,0.7267000000000001,0.7995400000000001,0.65851,0.6973400000000001,0.6567400000000001,0.74192,0.6468800000000001,0.7009500000000001,0.6923200000000002,0.7181600000000002,0.6937900000000001,0.69793,0.6698400000000001,0.7026300000000002,0.50036,0.37872,0.37316,0.35724,0.54912,0.49807,0.30244000000000004,0.33754,0.37759,0.54911,0.31997,0.38345999999999997,0.32682999999999995,0.35983,0.5844199999999999,0.37981,0.35433,0.35466,0.15882000000000002,0.2546,0.0,0.28281999999999996,0.33487,0.32204000000000005,0.29583000000000004,0.28698999999999997,0.30362999999999996,0.33438999999999997,0.32101999999999997,0.34330000000000005,0.52509,0.54078,0.5292899999999999,0.5823999999999999,0.29789,0.7232200000000001,0.6551800000000001,0.60393,0.56367,0.55157,0.5970099999999999,0.58505,0.62127,0.67869,0.6824500000000001,0.7331600000000001,0.80163,0.82238,0.81878,0.80822,0.7068900000000001
ASV 76,0.7677099999999999,0.78694,0.90672,0.88978,0.8902299999999999,0.90293,0.8948399999999999,0.8941599999999998,0.8893899999999999,0.90778,0.67393,0.69572,0.67136,0.72352,0.70739,1.0327699999999997,0.98676,1.0154199999999998,0.97866,1.0223699999999998,1.0174899999999998,0.9992199999999999,0.97608,1.0349399999999997,0.98107,1.0298399999999999,0.9762399999999999,0.9941399999999999,1.0279199999999997,0.9680399999999999,0.8944900000000001,0.96508,0.9603700000000001,1.0519199999999997,0.9252900000000001,0.8462,0.92484,0.8875100000000001,0.9283900000000002,0.6030700000000001,0.59701,0.7309400000000001,0.8037800000000002,0.6627500000000001,0.7015800000000001,0.6609800000000001,0.74616,0.6511200000000001,0.7051900000000001,0.6965600000000002,0.7224000000000003,0.6980300000000002,0.7021700000000001,0.6740800000000001,0.7068700000000002,0.5046,0.38296,0.3774,0.36148,0.5533600000000001,0.50231,0.20972000000000002,0.34178000000000003,0.38183,0.55335,0.32421,0.3877,0.33107,0.36406999999999995,0.58866,0.38405,0.35857,0.3589,0.29478000000000004,0.28998,0.28281999999999996,0.0,0.17095,0.32628000000000007,0.20310999999999998,0.19427,0.21091,0.33863,0.32526,0.34754000000000007,0.52933,0.5450200000000001,0.53353,0.5866399999999999,0.13397,0.7274600000000001,0.6594200000000001,0.60817,0.56791,0.55581,0.60125,0.58929,0.62551,0.68293,0.6866900000000001,0.7374000000000002,0.8058700000000001,0.82662,0.82302,0.8124600000000001,0.7111300000000002
