,ASV 0,ASV 1,ASV 2,ASV 3,ASV 4,ASV 5,ASV 6,ASV 7,ASV 8,ASV 9,ASV 10,ASV 11,ASV 12,ASV 13,ASV 14,ASV 15,ASV 16,ASV 17,ASV 18,ASV 19,ASV 20,ASV 21,ASV 22,ASV 23,ASV 24,ASV 25,ASV 26,ASV 27,ASV 28,ASV 29,ASV 30,ASV 31,ASV 32,ASV 33,ASV 34,ASV 35,ASV 36,ASV 37,ASV 38,ASV 39,ASV 40,ASV 41,ASV 42,ASV 43,ASV 44,ASV 45,ASV 46,ASV 47,ASV 48,ASV 49,ASV 50,ASV 51,ASV 52,ASV 53,ASV 54,ASV 55,ASV 56,ASV 57,ASV 58,ASV 59,ASV 60,ASV 61,ASV 62,ASV 63,ASV 64,ASV 65,ASV 66,ASV 67,ASV 68,ASV 69,ASV 70,ASV 71,ASV 72,ASV 73,ASV 74,ASV 75,ASV 76,ASV 77,ASV 78,ASV 79,ASV 80,ASV 81,ASV 82,ASV 83,ASV 84,ASV 85,ASV 86,ASV 87,ASV 88,ASV 89,ASV 90,ASV 91,ASV 92,ASV 93,ASV 94,ASV 95,ASV 96,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 104,ASV 105,ASV 106,ASV 107,ASV 108,ASV 109,ASV 110,ASV 111,ASV 112,ASV 113,ASV 114,ASV 115,ASV 116,ASV 117,ASV 118,ASV 119,ASV 120,ASV 121,ASV 122,ASV 123,ASV 124,ASV 125,ASV 126,ASV 127,ASV 128,ASV 129,ASV 130,ASV 131,ASV 132,ASV 133,ASV 134,ASV 135,ASV 136,ASV 137,ASV 138,ASV 139,ASV 140,ASV 141,ASV 142,ASV 143,ASV 144,ASV 145,ASV 146,ASV 147,ASV 148
ASV 130,0.7330224353448276,0.6154659770114943,0.5313993103448276,0.6547093103448276,0.6296006218202375,0.6863393103448276,0.6676393103448276,0.6577443103448276,0.5682854393770858,0.5749953103448275,0.5757843103448276,0.6734993103448276,0.48294073891625616,0.48098476489028213,0.4732347648902821,0.49381431034482753,0.5201393103448276,0.5391193103448276,0.5238693103448276,0.45163931034482757,0.5255993103448277,0.5052153103448277,0.48791681034482765,0.24963647701149427,0.7823718103448277,0.7611493103448277,0.737432643678161,0.6704993103448277,0.7124024682395645,0.7143593103448277,0.7988043103448277,0.7017271025526199,0.6017574353448277,0.7368173103448278,0.2566804079058032,0.4739573103448276,0.5698693103448277,0.5059595064232592,0.4584615325670498,0.5144559770114944,0.45208951442646017,0.2835800968616815,0.5211965830721004,0.6144126436781611,0.558438643678161,0.4960343103448276,0.3467306261343013,0.5377193103448277,0.5488093103448278,0.5438843103448278,0.28111589858012176,0.6160493103448277,0.5879393103448277,0.46265153256704983,0.5929393103448277,0.33814476489028217,0.6173393103448277,0.6098293103448277,0.5172793103448277,0.5379793103448277,0.35544431034482754,0.3100315960591133,0.5950443103448277,0.5209326436781611,0.4996735960591133,0.4893968103448276,0.4970193103448276,0.5436126436781612,0.6079093103448276,0.5968993103448277,0.6321293103448278,0.4724252362707535,0.5824393103448278,0.5114744827586208,0.5753993103448278,0.6237468103448278,0.48278645320197044,0.5613793103448278,0.6155293103448278,0.4069826436781609,0.5612843103448278,0.4892493103448276,0.5436593103448277,0.5297853103448277,0.5421633103448278,0.5637493103448278,0.5207826436781611,0.44398181034482753,0.3837559770114942,0.5348213103448277,0.5523453103448278,0.5985293103448277,0.5578926436781612,0.44099546419098146,0.3837038103448276,0.5797593103448279,0.6158993103448276,0.5712993103448277,0.5684393103448276,0.44401431034482763,0.5713593103448277,0.4350618103448276,0.6246293103448277,0.6507693103448277,0.6613393103448276,0.6749593103448276,0.5616693103448277,0.5661093103448277,0.6484993103448277,0.45772931034482756,0.3025084331518451,0.4762059770114942,0.4131118103448275,0.4137246949602122,0.5005609770114943,0.45214931034482764,0.4207693103448276,0.5758064532019707,0.6203643103448278,0.3187554641909814,0.24839777188328915,0.4997383103448275,0.5223193103448277,0.48825931034482756,0.4328933103448276,0.5061393103448275,0.4526826436781609,0.4421993103448276,0.4230810960591133,0.2298293103448276,0.0,0.20820931034482756,0.46117092324805337,0.4606443103448276,0.578417881773399,0.4985453103448276,0.5600933103448277,0.6492143103448277,0.4956368103448276,0.49881708812260533,0.6813793103448277,0.5919193103448276,0.5641443103448275,0.5775759770114942,0.5106715325670499,0.5350864532019705,0.25587056034482764,0.5627093103448276,0.5521043103448278
ASV 131,0.857913125,0.7403566666666666,0.6562899999999999,0.7795999999999998,0.7544913114754097,0.8112299999999999,0.79253,0.782635,0.693176129032258,0.6998859999999999,0.7006749999999999,0.7983899999999999,0.6078314285714285,0.6058754545454544,0.5981254545454545,0.618705,0.64503,0.66401,0.64876,0.57653,0.65049,0.630106,0.6128075000000001,0.37452716666666663,0.9072625,0.88604,0.8623233333333334,0.7953900000000002,0.837293157894737,0.8392500000000002,0.923695,0.8266177922077923,0.7266481250000001,0.861708,0.38157109756097557,0.598848,0.69476,0.6308501960784315,0.5833522222222223,0.6393466666666667,0.5769802040816326,0.40847078651685387,0.6460872727272728,0.7393033333333334,0.6833293333333335,0.6209250000000002,0.47162131578947364,0.66261,0.6737000000000001,0.668775,0.4060065882352941,0.7409399999999999,0.7128300000000001,0.5875422222222223,0.71783,0.46303545454545453,0.7422300000000001,0.73472,0.6421700000000001,0.6628700000000001,0.4803349999999999,0.43492228571428565,0.719935,0.6458233333333334,0.6245642857142859,0.6142875000000001,0.6219100000000002,0.6685033333333334,0.7328000000000001,0.7217899999999999,0.75702,0.597315925925926,0.70733,0.6363651724137933,0.7002900000000001,0.7486375000000001,0.607677142857143,0.6862700000000002,0.7404200000000001,0.5318733333333334,0.686175,0.61414,0.6685500000000001,0.6546760000000001,0.6670540000000001,0.68864,0.6456733333333334,0.5688725000000001,0.5086466666666667,0.6597120000000001,0.6772360000000001,0.72342,0.6827833333333333,0.565886153846154,0.5085945000000001,0.7046500000000001,0.74079,0.69619,0.69333,0.5689050000000001,0.69625,0.5599525000000001,0.74952,0.77566,0.78623,0.79985,0.68656,0.6910000000000001,0.77339,0.5826200000000001,0.4273991228070175,0.6010966666666667,0.5380025,0.5386153846153847,0.6254516666666667,0.5770400000000001,0.5456600000000001,0.700697142857143,0.7452550000000001,0.44364615384615375,0.3732884615384615,0.6246290000000001,0.6472100000000001,0.61315,0.557784,0.63103,0.5775733333333333,0.56709,0.5479717857142857,0.1775,0.20820931034482756,0.0,0.5860616129032259,0.585535,0.7033085714285715,0.623436,0.6849839999999999,0.7741049999999999,0.6205275,0.6237077777777779,0.8062699999999999,0.7168100000000001,0.689035,0.7024666666666667,0.6355622222222223,0.6599771428571429,0.38076125000000005,0.6875999999999999,0.676995
ASV 132,0.8483747379032258,0.7308182795698923,0.6467516129032257,0.7700616129032256,0.7449529243786355,0.8016916129032257,0.7829916129032257,0.7730966129032257,0.6836377419354838,0.6903476129032257,0.6911366129032257,0.7888516129032257,0.5982930414746542,0.5963370674486802,0.5885870674486803,0.6091666129032257,0.6354916129032258,0.6544716129032258,0.6392216129032258,0.5669916129032258,0.6409516129032258,0.6205676129032258,0.6032691129032258,0.3649887795698924,0.8977241129032257,0.8765016129032258,0.8527849462365592,0.7858516129032259,0.8277547707979627,0.8297116129032259,0.9141566129032258,0.8170794051110181,0.7171097379032259,0.8521696129032258,0.37203271046420133,0.5893096129032258,0.6852216129032258,0.6213118089816573,0.573813835125448,0.6298082795698925,0.5674418169848584,0.39893239942007963,0.6365488856304986,0.7297649462365592,0.6737909462365592,0.6113866129032259,0.4620829286926994,0.6530716129032258,0.6641616129032258,0.6592366129032258,0.3964682011385199,0.7314016129032257,0.7032916129032258,0.5780038351254482,0.7082916129032257,0.4534970674486803,0.7326916129032257,0.7251816129032258,0.6326316129032259,0.6533316129032258,0.47079661290322566,0.4253838986175114,0.7103966129032258,0.6362849462365592,0.6150258986175117,0.6047491129032259,0.612371612903226,0.6589649462365592,0.7232616129032259,0.7122516129032257,0.7474816129032258,0.5877775388291517,0.697791612903226,0.6268267853170191,0.6907516129032258,0.7390991129032258,0.5981387557603687,0.6767316129032259,0.7308816129032258,0.5223349462365591,0.6766366129032257,0.6046016129032258,0.6590116129032259,0.6451376129032259,0.6575156129032259,0.6791016129032258,0.6361349462365592,0.5593341129032259,0.49910827956989234,0.6501736129032258,0.6676976129032258,0.7138816129032257,0.6732449462365591,0.5563477667493798,0.4990561129032257,0.6951116129032258,0.7312516129032257,0.6866516129032257,0.6837916129032258,0.5593666129032259,0.6867116129032258,0.5504141129032258,0.7399816129032257,0.7661216129032258,0.7766916129032257,0.7903116129032257,0.6770216129032258,0.6814616129032258,0.7638516129032258,0.5730816129032258,0.41786073571024324,0.5915582795698925,0.5284641129032257,0.5290769975186104,0.6159132795698925,0.5675016129032259,0.5361216129032259,0.6911587557603688,0.7357166129032259,0.4341077667493795,0.3637500744416873,0.6150906129032259,0.6376716129032258,0.6036116129032257,0.5482456129032257,0.6214916129032257,0.568034946236559,0.5575516129032257,0.5384333986175115,0.6076816129032259,0.46117092324805337,0.5860616129032259,0.0,0.5759966129032258,0.6937701843317972,0.6138976129032258,0.6754456129032257,0.7645666129032257,0.6109891129032258,0.6141693906810035,0.7967316129032258,0.7072716129032257,0.6794966129032257,0.6929282795698924,0.626023835125448,0.6504387557603686,0.37122286290322576,0.6780616129032256,0.6674566129032258
ASV 133,0.7974481250000001,0.6798916666666667,0.5958249999999999,0.719135,0.6940263114754098,0.7507649999999999,0.732065,0.72217,0.6327111290322581,0.6394209999999999,0.64021,0.7379249999999999,0.5473664285714285,0.5454104545454544,0.5376604545454545,0.55824,0.584565,0.603545,0.588295,0.516065,0.590025,0.5696410000000001,0.5523425000000001,0.31406216666666664,0.8467975,0.8255750000000001,0.8018583333333335,0.7349250000000002,0.7768281578947369,0.7787850000000002,0.86323,0.7661527922077923,0.6661831250000001,0.801243,0.3211060975609756,0.5383830000000001,0.634295,0.5703851960784315,0.5228872222222223,0.5788816666666667,0.5165152040816327,0.3480057865168539,0.5856222727272729,0.6788383333333334,0.6228643333333335,0.5604600000000001,0.41115631578947365,0.602145,0.6132350000000001,0.60831,0.34554158823529413,0.6804750000000002,0.6523650000000001,0.5270772222222223,0.657365,0.40257045454545454,0.6817650000000001,0.674255,0.5817050000000001,0.6024050000000001,0.4198699999999999,0.37445728571428566,0.6594700000000002,0.5853583333333334,0.5640992857142859,0.5538225000000002,0.5614450000000002,0.6080383333333335,0.6723350000000001,0.6613250000000002,0.696555,0.536850925925926,0.6468650000000002,0.5759001724137933,0.6398250000000001,0.6881725000000001,0.547212142857143,0.6258050000000002,0.6799550000000001,0.47140833333333326,0.6257100000000001,0.5536750000000001,0.6080850000000001,0.5942110000000002,0.6065890000000002,0.628175,0.5852083333333334,0.5084075,0.4481816666666666,0.5992470000000001,0.6167710000000001,0.6629550000000001,0.6223183333333334,0.5054211538461539,0.44812949999999996,0.6441850000000001,0.680325,0.6357250000000001,0.632865,0.5084400000000001,0.635785,0.4994875,0.689055,0.715195,0.725765,0.739385,0.6260950000000001,0.6305350000000001,0.712925,0.522155,0.3669341228070175,0.5406316666666667,0.4775374999999999,0.47815038461538456,0.5649866666666667,0.5165750000000001,0.485195,0.640232142857143,0.6847900000000001,0.38318115384615375,0.3128234615384615,0.5641640000000001,0.5867450000000001,0.43002499999999994,0.37465899999999996,0.44790499999999994,0.3944483333333333,0.383965,0.36484678571428575,0.607155,0.4606443103448276,0.585535,0.5759966129032258,0.0,0.4864435714285714,0.406571,0.468119,0.55724,0.4036625,0.4068427777777778,0.5894050000000001,0.499945,0.47217,0.4856016666666667,0.4186972222222222,0.44311214285714284,0.32029625,0.627135,0.6165300000000001
ASV 134,0.9152216964285713,0.7976652380952379,0.7135985714285713,0.8369085714285712,0.8117998829039811,0.8685385714285713,0.8498385714285712,0.8399435714285713,0.7504847004608295,0.7571945714285713,0.7579835714285713,0.8556985714285712,0.66514,0.6631840259740259,0.6554340259740259,0.6760135714285713,0.7023385714285715,0.7213185714285715,0.7060685714285715,0.6338385714285714,0.7077985714285714,0.6874145714285714,0.6701160714285714,0.431835738095238,0.9645710714285715,0.9433485714285713,0.9196319047619047,0.8526985714285714,0.8946017293233083,0.8965585714285714,0.9810035714285713,0.8839263636363636,0.7839566964285715,0.9190165714285715,0.43887966898954694,0.6561565714285714,0.7520685714285714,0.6881587675070029,0.6406607936507938,0.6966552380952382,0.6342887755102041,0.46577935794542524,0.7033958441558442,0.7966119047619048,0.7406379047619048,0.6782335714285715,0.5289298872180451,0.7199185714285714,0.7310085714285713,0.7260835714285714,0.4633151596638655,0.7982485714285714,0.7701385714285713,0.6448507936507936,0.7751385714285715,0.520344025974026,0.7995385714285713,0.7920285714285714,0.6994785714285714,0.7201785714285714,0.5376435714285714,0.492230857142857,0.7772435714285715,0.7031319047619049,0.6818728571428572,0.6715960714285716,0.6792185714285714,0.7258119047619047,0.7901085714285714,0.7790985714285714,0.8143285714285715,0.6546244973544975,0.7646385714285715,0.6936737438423646,0.7575985714285713,0.8059460714285713,0.6649857142857143,0.7435785714285714,0.7977285714285713,0.5891819047619048,0.7434835714285714,0.6714485714285714,0.7258585714285715,0.7119845714285714,0.7243625714285715,0.7459485714285714,0.7029819047619047,0.6261810714285714,0.5659552380952382,0.7170205714285713,0.7345445714285714,0.7807285714285713,0.7400919047619047,0.6231947252747253,0.5659030714285715,0.7619585714285715,0.7980985714285713,0.7534985714285714,0.7506385714285714,0.6262135714285715,0.7535585714285713,0.6172610714285715,0.8068285714285713,0.8329685714285714,0.8435385714285714,0.8571585714285713,0.7438685714285713,0.7483085714285714,0.8306985714285714,0.6399285714285714,0.48470769423558885,0.6584052380952382,0.5953110714285714,0.5959239560439561,0.6827602380952382,0.6343485714285715,0.6029685714285715,0.7580057142857144,0.8025635714285715,0.5009547252747252,0.4305970329670329,0.6819375714285715,0.7045185714285713,0.5477985714285714,0.49243257142857133,0.5656785714285714,0.5122219047619047,0.5017385714285714,0.4826203571428571,0.7249285714285715,0.578417881773399,0.7033085714285715,0.6937701843317972,0.4864435714285714,0.0,0.12520457142857144,0.053572571428571435,0.14269357142857142,0.12229607142857143,0.1254763492063492,0.30803857142857144,0.07597857142857144,0.19080357142857143,0.17669523809523813,0.13733079365079368,0.25472571428571433,0.43806982142857137,0.7449085714285714,0.7343035714285715
ASV 135,0.835349125,0.7177926666666666,0.6337259999999999,0.7570359999999998,0.7319273114754097,0.7886659999999999,0.7699659999999999,0.7600709999999999,0.670612129032258,0.6773219999999999,0.6781109999999999,0.7758259999999999,0.5852674285714284,0.5833114545454544,0.5755614545454545,0.5961409999999999,0.622466,0.641446,0.626196,0.553966,0.627926,0.607542,0.5902435,0.3519631666666666,0.8846984999999999,0.863476,0.8397593333333334,0.7728260000000001,0.8147291578947369,0.8166860000000001,0.901131,0.8040537922077923,0.7040841250000001,0.839144,0.35900709756097554,0.576284,0.672196,0.6082861960784315,0.5607882222222222,0.6167826666666667,0.5544162040816326,0.38590678651685384,0.6235232727272728,0.7167393333333334,0.6607653333333334,0.5983610000000001,0.4490573157894736,0.640046,0.651136,0.646211,0.3834425882352941,0.7183759999999999,0.690266,0.5649782222222224,0.6952659999999999,0.4404714545454545,0.7196659999999999,0.712156,0.6196060000000001,0.640306,0.4577709999999999,0.4123582857142856,0.6973710000000002,0.6232593333333334,0.6020002857142858,0.5917235000000001,0.599346,0.6459393333333334,0.7102360000000001,0.6992260000000001,0.734456,0.574751925925926,0.6847660000000002,0.6138011724137933,0.677726,0.7260735,0.5851131428571429,0.6637060000000001,0.717856,0.5093093333333333,0.6636110000000001,0.5915760000000001,0.6459860000000001,0.6321120000000001,0.6444900000000001,0.666076,0.6231093333333334,0.5463085000000001,0.48608266666666655,0.637148,0.654672,0.7008559999999999,0.6602193333333334,0.543322153846154,0.4860304999999999,0.682086,0.7182259999999999,0.6736260000000001,0.670766,0.5463410000000001,0.673686,0.5373885,0.7269559999999999,0.753096,0.763666,0.7772859999999999,0.663996,0.668436,0.750826,0.560056,0.40483512280701744,0.5785326666666667,0.5154384999999999,0.5160513846153846,0.6028876666666667,0.5544760000000001,0.523096,0.678133142857143,0.7226910000000001,0.4210821538461537,0.3507244615384615,0.6020650000000001,0.624646,0.4679259999999999,0.4125599999999999,0.4858059999999999,0.43234933333333325,0.42186599999999996,0.4027477857142857,0.645056,0.4985453103448276,0.623436,0.6138976129032258,0.406571,0.12520457142857144,0.0,0.10688,0.196001,0.0424235,0.04560377777777778,0.228166,0.138706,0.110931,0.12436266666666668,0.05745822222222222,0.17485314285714287,0.35819724999999997,0.665036,0.6544310000000001
ASV 136,0.896897125,0.7793406666666666,0.695274,0.8185839999999999,0.7934753114754097,0.8502139999999999,0.831514,0.821619,0.7321601290322581,0.7388699999999999,0.739659,0.8373739999999998,0.6468154285714286,0.6448594545454546,0.6371094545454545,0.657689,0.6840140000000001,0.7029940000000001,0.6877440000000001,0.615514,0.689474,0.6690900000000001,0.6517915000000001,0.41351116666666665,0.9462465000000001,0.925024,0.9013073333333333,0.8343740000000001,0.8762771578947369,0.8782340000000001,0.962679,0.8656017922077922,0.7656321250000001,0.9006920000000002,0.4205550975609756,0.6378320000000001,0.7337440000000001,0.6698341960784315,0.6223362222222223,0.6783306666666669,0.6159642040816328,0.4474547865168539,0.6850712727272729,0.7782873333333334,0.7223133333333335,0.6599090000000002,0.5106053157894738,0.701594,0.712684,0.707759,0.44499058823529414,0.7799240000000001,0.751814,0.6265262222222222,0.7568140000000001,0.5020194545454546,0.781214,0.7737040000000001,0.681154,0.7018540000000001,0.519319,0.47390628571428567,0.7589190000000001,0.6848073333333335,0.6635482857142858,0.6532715000000002,0.6608940000000001,0.7074873333333334,0.771784,0.7607740000000001,0.7960040000000002,0.6362999259259261,0.7463140000000001,0.6753491724137932,0.739274,0.7876215,0.6466611428571429,0.7252540000000001,0.779404,0.5708573333333334,0.725159,0.653124,0.7075340000000001,0.6936600000000002,0.7060380000000002,0.727624,0.6846573333333333,0.6078565,0.5476306666666668,0.698696,0.7162200000000001,0.762404,0.7217673333333333,0.604870153846154,0.5475785000000002,0.7436340000000001,0.779774,0.735174,0.732314,0.6078890000000001,0.735234,0.5989365000000002,0.788504,0.814644,0.825214,0.838834,0.725544,0.7299840000000001,0.812374,0.621604,0.4663831228070175,0.6400806666666669,0.5769865000000001,0.5775993846153847,0.6644356666666669,0.6160240000000001,0.5846440000000002,0.739681142857143,0.7842390000000001,0.48263015384615376,0.41227246153846153,0.6636130000000001,0.686194,0.529474,0.4741079999999999,0.547354,0.4938973333333333,0.483414,0.46429578571428565,0.7066039999999999,0.5600933103448277,0.6849839999999999,0.6754456129032257,0.468119,0.053572571428571435,0.10688,0.0,0.12436900000000001,0.1039715,0.10715177777777779,0.289714,0.067074,0.172479,0.1583706666666667,0.11900622222222224,0.23640114285714287,0.41974524999999996,0.7265839999999999,0.715979
ASV 137,0.986018125,0.8684616666666666,0.784395,0.9077049999999999,0.8825963114754097,0.9393349999999998,0.9206349999999999,0.9107399999999999,0.8212811290322581,0.8279909999999999,0.8287799999999999,0.9264949999999998,0.7359364285714286,0.7339804545454547,0.7262304545454545,0.7468100000000001,0.7731350000000001,0.792115,0.7768650000000001,0.7046350000000001,0.778595,0.7582110000000001,0.7409125000000001,0.5026321666666667,1.0353675,1.0141449999999999,0.9904283333333334,0.9234950000000001,0.9653981578947369,0.9673550000000001,1.0517999999999998,0.9547227922077922,0.8547531250000001,0.9898129999999999,0.5096760975609756,0.7269530000000001,0.8228650000000001,0.7589551960784315,0.7114572222222224,0.7674516666666669,0.7050852040816329,0.536575786516854,0.7741922727272729,0.8674083333333334,0.8114343333333335,0.7490300000000002,0.5997263157894738,0.7907150000000001,0.8018050000000001,0.79688,0.5341115882352941,0.8690450000000001,0.840935,0.7156472222222223,0.8459350000000001,0.5911404545454546,0.870335,0.8628250000000001,0.770275,0.7909750000000001,0.6084400000000001,0.5630272857142858,0.8480400000000001,0.7739283333333336,0.7526692857142858,0.7423925,0.7500150000000001,0.7966083333333334,0.860905,0.8498950000000001,0.8851250000000002,0.7254209259259261,0.8354350000000001,0.7644701724137932,0.828395,0.8767425,0.7357821428571429,0.8143750000000001,0.868525,0.6599783333333336,0.81428,0.742245,0.7966550000000001,0.7827810000000001,0.7951590000000002,0.816745,0.7737783333333333,0.6969775,0.6367516666666667,0.7878170000000001,0.8053410000000001,0.851525,0.8108883333333333,0.693991153846154,0.6366995000000001,0.8327550000000001,0.868895,0.824295,0.821435,0.69701,0.824355,0.6880575,0.877625,0.903765,0.914335,0.927955,0.8146650000000001,0.819105,0.901495,0.710725,0.5555041228070176,0.7292016666666669,0.6661075000000002,0.6667203846153847,0.7535566666666669,0.7051450000000001,0.6737650000000002,0.828802142857143,0.8733600000000001,0.5717511538461539,0.5013934615384615,0.7527340000000001,0.775315,0.618595,0.563229,0.636475,0.5830183333333333,0.572535,0.5534167857142857,0.7957249999999999,0.6492143103448277,0.7741049999999999,0.7645666129032257,0.55724,0.14269357142857142,0.196001,0.12436900000000001,0.0,0.19309250000000003,0.1962727777777778,0.378835,0.156195,0.2616,0.2474916666666667,0.20812722222222224,0.32552214285714287,0.5088662500000001,0.8157049999999999,0.8051
ASV 138,0.832440625,0.7148841666666667,0.6308174999999999,0.7541274999999998,0.7290188114754097,0.7857574999999999,0.7670575,0.7571625,0.667703629032258,0.6744134999999999,0.6752024999999999,0.7729174999999999,0.5823589285714285,0.5804029545454544,0.5726529545454545,0.5932324999999999,0.6195575,0.6385375,0.6232875,0.5510575,0.6250175,0.6046335,0.587335,0.3490546666666666,0.88179,0.8605675,0.8368508333333334,0.7699175000000001,0.8118206578947369,0.8137775000000002,0.8982225,0.8011452922077923,0.7011756250000001,0.8362355,0.35609859756097556,0.5733755,0.6692875,0.6053776960784315,0.5578797222222223,0.6138741666666667,0.5515077040816326,0.38299828651685386,0.6206147727272728,0.7138308333333334,0.6578568333333334,0.5954525000000002,0.44614881578947363,0.6371375,0.6482275000000001,0.6433025,0.3805340882352941,0.7154674999999999,0.6873575000000001,0.5620697222222224,0.6923575,0.4375629545454545,0.7167574999999999,0.7092475,0.6166975000000001,0.6373975000000001,0.4548624999999999,0.40944978571428564,0.6944625000000002,0.6203508333333334,0.5990917857142858,0.5888150000000001,0.5964375000000001,0.6430308333333334,0.7073275000000001,0.6963175000000001,0.7315475,0.5718434259259261,0.6818575000000002,0.6108926724137933,0.6748175000000001,0.7231650000000001,0.5822046428571429,0.6607975000000001,0.7149475000000001,0.5064008333333333,0.6607025000000001,0.5886675000000001,0.6430775000000001,0.6292035000000001,0.6415815000000001,0.6631675,0.6202008333333334,0.5434000000000001,0.48317416666666657,0.6342395000000001,0.6517635,0.6979474999999999,0.6573108333333334,0.540413653846154,0.48312199999999994,0.6791775,0.7153174999999999,0.6707175000000001,0.6678575,0.5434325000000001,0.6707775,0.5344800000000001,0.7240475,0.7501875,0.7607575,0.7743774999999999,0.6610875,0.6655275,0.7479175,0.5571475,0.40192662280701746,0.5756241666666667,0.5125299999999999,0.5131428846153846,0.5999791666666667,0.5515675000000001,0.5201875,0.675224642857143,0.7197825000000001,0.41817365384615374,0.3478159615384615,0.5991565000000001,0.6217375,0.4650174999999999,0.4096514999999999,0.4828974999999999,0.42944083333333327,0.4189575,0.3998392857142856,0.6421475,0.4956368103448276,0.6205275,0.6109891129032258,0.4036625,0.12229607142857143,0.0424235,0.1039715,0.19309250000000003,0.0,0.042695277777777776,0.22525750000000003,0.13579750000000002,0.1080225,0.12145416666666668,0.05454972222222222,0.17194464285714287,0.35528875,0.6621275,0.6515225000000001
ASV 139,0.8356209027777777,0.7180644444444444,0.6339977777777777,0.7573077777777776,0.7321990892531874,0.7889377777777776,0.7702377777777777,0.7603427777777777,0.6708839068100358,0.6775937777777776,0.6783827777777777,0.7760977777777777,0.5855392063492063,0.5835832323232323,0.5758332323232322,0.5964127777777777,0.6227377777777777,0.6417177777777777,0.6264677777777777,0.5542377777777777,0.6281977777777777,0.6078137777777778,0.5905152777777778,0.35223494444444436,0.8849702777777778,0.8637477777777777,0.8400311111111111,0.7730977777777778,0.8150009356725146,0.8169577777777778,0.9014027777777777,0.80432556998557,0.7043559027777778,0.8394157777777779,0.3592788753387533,0.5765557777777778,0.6724677777777778,0.6085579738562092,0.56106,0.6170544444444445,0.5546879818594104,0.3861785642946316,0.6237950505050506,0.7170111111111112,0.6610371111111112,0.5986327777777779,0.44932909356725137,0.6403177777777778,0.6514077777777777,0.6464827777777777,0.38371436601307185,0.7186477777777778,0.6905377777777779,0.5652500000000001,0.6955377777777778,0.44074323232323226,0.7199377777777778,0.7124277777777777,0.6198777777777777,0.6405777777777778,0.45804277777777763,0.4126300634920634,0.6976427777777778,0.6235311111111113,0.6022720634920635,0.5919952777777778,0.5996177777777778,0.6462111111111113,0.7105077777777777,0.6994977777777778,0.7347277777777776,0.5750237037037038,0.6850377777777779,0.6140729501915709,0.6779977777777779,0.7263452777777777,0.5853849206349206,0.6639777777777778,0.7181277777777777,0.509581111111111,0.6638827777777777,0.5918477777777779,0.6462577777777778,0.6323837777777779,0.6447617777777779,0.6663477777777778,0.6233811111111112,0.5465802777777778,0.4863544444444443,0.6374197777777778,0.6549437777777778,0.7011277777777777,0.6604911111111111,0.5435939316239318,0.4863022777777777,0.6823577777777777,0.7184977777777777,0.6738977777777778,0.6710377777777777,0.5466127777777778,0.6739577777777778,0.5376602777777778,0.7272277777777777,0.7533677777777777,0.7639377777777777,0.7775577777777777,0.6642677777777778,0.6687077777777778,0.7510977777777778,0.5603277777777778,0.4051069005847952,0.5788044444444445,0.5157102777777777,0.5163231623931623,0.6031594444444445,0.5547477777777778,0.5233677777777778,0.6784049206349206,0.7229627777777778,0.4213539316239315,0.35099623931623924,0.6023367777777778,0.6249177777777777,0.46819777777777766,0.4128317777777777,0.48607777777777766,0.432621111111111,0.4221377777777777,0.40301956349206347,0.6453277777777778,0.49881708812260533,0.6237077777777779,0.6141693906810035,0.4068427777777778,0.1254763492063492,0.04560377777777778,0.10715177777777779,0.1962727777777778,0.042695277777777776,0.0,0.2284377777777778,0.13897777777777778,0.11120277777777778,0.12463444444444446,0.057730000000000004,0.17512492063492066,0.3584690277777777,0.6653077777777777,0.6547027777777779
