,ASV 13,ASV 18,ASV 23,ASV 36,ASV 38,ASV 45,ASV 50,ASV 60,ASV 62,ASV 63,ASV 66,ASV 73,ASV 76,ASV 82,ASV 83,ASV 84,ASV 86,ASV 87,ASV 88,ASV 89,ASV 91,ASV 94,ASV 95,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 106,ASV 108,ASV 109,ASV 110,ASV 111,ASV 112,ASV 113,ASV 114,ASV 117,ASV 118,ASV 119,ASV 120,ASV 121,ASV 122,ASV 123,ASV 124,ASV 125,ASV 126,ASV 127,ASV 128,ASV 129,ASV 130,ASV 134,ASV 137,ASV 138,ASV 140,ASV 142,ASV 144,ASV 145,ASV 147,ASV 148,ASV 149,ASV 152,ASV 153,ASV 155,ASV 156,ASV 157,ASV 158,ASV 159,ASV 162,ASV 164,ASV 165,ASV 167,ASV 172,ASV 173,ASV 175,ASV 176,ASV 177,ASV 179,ASV 182,ASV 188,ASV 191,ASV 193
ASV 125,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 126,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 127,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 128,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.09592979933378151,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 129,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.09592979933378151,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 130,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0,0.40236917868564076,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 134,0.40236917868564076,0.36993195321875,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.8285133115218748,0.40236917868564076,0.36480432415609937,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.36594584660180085,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.20283993433874997,0.40236917868564076,0.3759586799080357,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.39668776854375,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.40236917868564076,0.0,0.38032062236874997,0.4023691786856407,0.4023691786856407,0.4436054022812499,0.4023691786856407,0.4023691786856407,0.4023691786856407,0.37423897941795,0.4023691786856407,0.52715615421875,0.4023691786856407,0.4023691786856407,0.4023691786856407,0.4023691786856407,0.4023691786856407,0.4023691786856407,0.3790631293012061,0.7304516325687501,0.62477044200875,0.44765280033238625,0.4023691786856407,0.37396722173749997,0.4023691786856407,0.4023691786856407,0.36897702090446427,0.4023691786856407,0.6479248671187501,0.62240036799375,0.62982495941875,0.5892928832505682
ASV 137,0.07388124301689075,0.041444017550000004,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.5529522963531249,0.07388124301689075,0.0363163884873494,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.03745791093305084,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.38090283277,0.07388124301689075,0.04747074423928571,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.068199832875,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.38032062236874997,0.0,0.07388124301689075,0.07388124301689075,0.37654758331249993,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.0457510437492,0.07388124301689075,0.19866821855000003,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.07388124301689075,0.05057519363245614,0.5248050244,0.41912383383999996,0.2590895157636363,0.07388124301689075,0.04547928606875,0.07388124301689075,0.07388124301689075,0.04048908523571428,0.07388124301689075,0.37236385195000005,0.346839352825,0.35426394425,0.3137318680818182
ASV 138,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.4023691786856407,0.07388124301689075,0.0,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 140,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.4023691786856407,0.07388124301689075,0.09592979933378151,0.0,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 142,0.3985961396293907,0.36615891416249996,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.8247402724656248,0.3985961396293907,0.36103128509984933,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3621728075455508,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.44418761268249995,0.3985961396293907,0.3721856408517857,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.39291472948749995,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.4436054022812499,0.37654758331249993,0.3985961396293907,0.3985961396293907,0.0,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3704659403617,0.3985961396293907,0.5233831151624999,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.3985961396293907,0.37529009024495613,0.7266785935125,0.6209974029525,0.4438797612761363,0.3985961396293907,0.37019418268125,0.3985961396293907,0.3985961396293907,0.36520398184821423,0.3985961396293907,0.6441518280625002,0.6186273289375,0.6260519203625001,0.5855198441943181
ASV 144,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.4023691786856407,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.0,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 145,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.4023691786856407,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.0,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 147,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.4023691786856407,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.0,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 148,0.06779960006609076,0.035362374599200004,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.546870653402325,0.06779960006609076,0.030234745536549403,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.03137626798225085,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.3748211898192,0.06779960006609076,0.04138910128848572,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.062118189924200005,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.37423897941795,0.0457510437492,0.06779960006609076,0.06779960006609076,0.3704659403617,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.0,0.06779960006609076,0.1925865755992,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.06779960006609076,0.04449355068165614,0.5187233814491999,0.41304219088919997,0.2530078728128363,0.06779960006609076,0.03939764311795,0.06779960006609076,0.06779960006609076,0.03440744228491429,0.06779960006609076,0.36628220899920005,0.3407577098742,0.3481823012992,0.3076502251310182
ASV 149,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.4023691786856407,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.0,0.22071677486689079,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
ASV 152,0.22071677486689079,0.18827954940000002,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.6997878282031249,0.22071677486689079,0.18315192033734942,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.18429344278305088,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.5277383646199999,0.22071677486689079,0.19430627608928572,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.215035364725,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.52715615421875,0.19866821855000003,0.22071677486689079,0.22071677486689079,0.5233831151624999,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.1925865755992,0.22071677486689079,0.0,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.22071677486689079,0.19741072548245617,0.67164055625,0.5659593656899999,0.40592504761363635,0.22071677486689079,0.19231481791875002,0.22071677486689079,0.22071677486689079,0.1873246170857143,0.22071677486689079,0.5191993838000001,0.49367488467500004,0.5010994761,0.4605673999318182
ASV 153,0.09592979933378151,0.06349257386689075,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.5750008526700157,0.09592979933378151,0.058364944804240156,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0595064672499416,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.40295138908689077,0.09592979933378151,0.06951930055617647,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09024838919189077,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.4023691786856407,0.07388124301689075,0.09592979933378151,0.09592979933378151,0.3985961396293907,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.06779960006609076,0.09592979933378151,0.22071677486689079,0.0,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.09592979933378151,0.0726237499493469,0.5468535807168907,0.44117239015689075,0.2811380720805271,0.09592979933378151,0.06752784238564075,0.09592979933378151,0.09592979933378151,0.06253764155260504,0.09592979933378151,0.39441240826689083,0.3688879091418908,0.3763125005668908,0.335780424398709
